date,node,cpu,int,mem,hd
2014-02-11 11:25:00,nodeId01.ret.org,9,0.37,91.83,NA
2014-02-11 11:25:00,nodeId02.ret.org,9.5,0.01,91.69,NA
2014-02-11 11:25:00,nodeIn01.ret.org,11,0.56,92.48,NA
2014-02-11 11:25:00,nodeIn02.ret.org,12,0.01,92.53,NA
2014-02-11 11:30:00,nodeId01.ret.org,9,0.34,91.83,NA
2014-02-11 11:30:00,nodeId02.ret.org,9.5,0.01,91.69,NA
2014-02-11 11:30:00,nodeIn01.ret.org,11,0.53,92.46,NA
2014-02-11 11:30:00,nodeIn02.ret.org,13,0.01,92.54,NA
2014-02-11 11:35:00,nodeId01.ret.org,9,0.3,91.84,NA
2014-02-11 11:35:00,nodeId02.ret.org,9.5,0.01,91.7,NA
2014-02-11 11:35:00,nodeIn01.ret.org,11,0.38,92.46,NA
2014-02-11 11:35:00,nodeIn02.ret.org,12,0.01,92.53,NA
2014-02-11 11:40:00,nodeId01.ret.org,8.5,0.4,91.83,NA
2014-02-11 11:40:00,nodeId02.ret.org,9.5,0.01,91.71,NA
2014-02-11 11:40:00,nodeIn01.ret.org,11,0.44,92.46,NA
2014-02-11 11:40:00,nodeIn02.ret.org,12,0.01,92.53,NA
2014-02-11 11:45:00,nodeId01.ret.org,8.5,0.38,91.83,NA
2014-02-11 11:45:00,nodeId02.ret.org,9.5,0.01,91.7,NA
2014-02-11 11:45:00,nodeIn01.ret.org,10.5,0.53,92.48,NA
2014-02-11 11:45:00,nodeIn02.ret.org,12,0.01,92.53,NA
2014-02-11 11:50:00,nodeId01.ret.org,8.5,0.39,91.83,NA
2014-02-11 11:50:00,nodeId02.ret.org,9.5,0.01,91.71,NA
2014-02-11 11:50:00,nodeIn01.ret.org,11,0.48,92.47,NA
2014-02-11 11:50:00,nodeIn02.ret.org,12,0.01,92.53,NA
2014-02-11 11:55:00,nodeId01.ret.org,9,0.37,91.83,NA
2014-02-11 11:55:00,nodeId02.ret.org,9.5,0.01,91.69,NA
2014-02-11 11:55:00,nodeIn02.ret.org,12,0.01,92.52,NA
2014-02-11 12:00:00,nodeId01.ret.org,9,0.42,91.83,NA
2014-02-11 12:00:00,nodeId02.ret.org,9.5,0.01,91.69,NA
2014-02-11 12:00:00,nodeIn01.ret.org,11.5,0.44,92.48,NA
2014-02-11 12:00:00,nodeIn02.ret.org,12,0.01,92.53,NA
2014-02-11 12:05:00,nodeId01.ret.org,9.5,0.41,91.85,NA
2014-02-11 12:05:00,nodeId02.ret.org,9.5,0.01,91.71,NA
2014-02-11 12:05:00,nodeIn01.ret.org,11,0.45,92.47,NA
2014-02-11 12:05:00,nodeIn02.ret.org,12,0.01,92.54,NA
2014-02-11 12:10:00,nodeId01.ret.org,9,0.4,91.85,NA
2014-02-11 12:10:00,nodeId02.ret.org,10,0.01,91.71,NA
2014-02-11 12:10:00,nodeIn01.ret.org,11,0.44,92.48,NA
2014-02-11 12:10:00,nodeIn02.ret.org,12,0.01,92.52,NA
2014-02-11 12:15:00,nodeId01.ret.org,8.5,0.35,91.83,NA
2014-02-11 12:15:00,nodeId02.ret.org,9,0.01,91.69,NA
2014-02-11 12:15:00,nodeIn01.ret.org,11,0.48,92.48,NA
2014-02-11 12:15:00,nodeIn02.ret.org,12.5,0.01,92.53,NA
2014-02-11 12:20:00,nodeId01.ret.org,9.5,0.38,91.84,NA
2014-02-11 12:20:00,nodeId02.ret.org,9.5,0.01,91.69,NA
2014-02-11 12:20:00,nodeIn01.ret.org,11,0.54,92.48,NA
2014-02-11 12:20:00,nodeIn02.ret.org,12,0.01,92.52,NA
2014-02-11 12:25:00,nodeId01.ret.org,9,0.35,91.84,NA
2014-02-11 12:25:00,nodeId02.ret.org,9.5,0.01,91.71,NA
2014-02-11 12:25:00,nodeIn01.ret.org,11,0.54,92.47,NA
2014-02-11 12:25:00,nodeIn02.ret.org,12,0.01,92.53,NA
2014-02-11 12:30:00,nodeId01.ret.org,9,0.4,91.85,NA
2014-02-11 12:30:00,nodeId02.ret.org,9.5,0.01,91.69,NA
2014-02-11 12:30:00,nodeIn01.ret.org,11.5,0.62,92.48,NA
2014-02-11 12:30:00,nodeIn02.ret.org,13,0.01,92.53,NA
2014-02-11 12:35:00,nodeId01.ret.org,8.5,0.37,91.83,NA
2014-02-11 12:35:00,nodeId02.ret.org,9.5,0.01,91.7,NA
2014-02-11 12:35:00,nodeIn01.ret.org,11,0.5,92.48,NA
2014-02-11 12:35:00,nodeIn02.ret.org,12,0.01,92.52,NA
2014-02-11 12:40:00,nodeId01.ret.org,9,0.42,91.84,NA
2014-02-11 12:40:00,nodeId02.ret.org,9.5,0.01,91.7,NA
2014-02-11 12:40:00,nodeIn01.ret.org,11,0.54,92.47,NA
2014-02-11 12:40:00,nodeIn02.ret.org,12,0.01,92.53,NA
2014-02-11 12:45:00,nodeId01.ret.org,8.5,0.41,91.83,NA
2014-02-11 12:45:00,nodeId02.ret.org,9.5,0.01,91.7,NA
2014-02-11 12:45:00,nodeIn01.ret.org,11.5,0.51,92.48,NA
2014-02-11 12:45:00,nodeIn02.ret.org,12,0.01,92.53,NA
2014-02-11 12:50:00,nodeId01.ret.org,9.5,0.44,91.84,NA
2014-02-11 12:50:00,nodeId02.ret.org,9.5,0.01,91.7,NA
2014-02-11 12:50:00,nodeIn01.ret.org,11,0.6,92.48,NA
2014-02-11 12:50:00,nodeIn02.ret.org,12,0.01,92.54,NA
2014-02-11 12:55:00,nodeId01.ret.org,8.5,0.39,91.84,NA
2014-02-11 12:55:00,nodeId02.ret.org,9.5,0.01,91.69,NA
2014-02-11 12:55:00,nodeIn01.ret.org,11.5,0.4,92.48,NA
2014-02-11 12:55:00,nodeIn02.ret.org,12,0.01,92.52,NA
2014-02-11 13:00:00,nodeId01.ret.org,9.5,0.43,91.83,NA
2014-02-11 13:00:00,nodeId02.ret.org,9.5,0.01,91.69,NA
2014-02-11 13:00:00,nodeIn01.ret.org,11.5,0.48,92.47,NA
2014-02-11 13:00:00,nodeIn02.ret.org,12,0.01,92.53,NA
2014-02-11 13:05:00,nodeId01.ret.org,9.5,0.39,91.83,NA
2014-02-11 13:05:00,nodeId02.ret.org,9.5,0.01,91.7,NA
2014-02-11 13:05:00,nodeIn01.ret.org,11,0.47,92.47,NA
2014-02-11 13:05:00,nodeIn02.ret.org,12,0.01,92.54,NA
2014-02-11 13:10:00,nodeId01.ret.org,9,0.42,91.83,NA
2014-02-11 13:10:00,nodeId02.ret.org,10.5,0.01,91.74,NA
2014-02-11 13:10:00,nodeIn01.ret.org,10.5,0.46,92.49,NA
2014-02-11 13:10:00,nodeIn02.ret.org,12,0.01,92.53,NA
2014-02-11 13:15:00,nodeId01.ret.org,9.5,0.41,91.84,NA
2014-02-11 13:15:00,nodeId02.ret.org,9.5,0.01,91.7,NA
2014-02-11 13:15:00,nodeIn01.ret.org,11,0.43,92.48,NA
2014-02-11 13:15:00,nodeIn02.ret.org,12,0.01,92.53,NA
2014-02-11 13:20:00,nodeId01.ret.org,9,0.33,91.85,NA
2014-02-11 13:20:00,nodeId02.ret.org,9.5,0.01,91.7,NA
2014-02-11 13:20:00,nodeIn01.ret.org,11,0.42,92.49,NA
2014-02-11 13:20:00,nodeIn02.ret.org,12,0.01,92.53,NA
2014-02-11 13:25:00,nodeId01.ret.org,8.5,0.37,91.83,NA
2014-02-11 13:25:00,nodeId02.ret.org,9,0.01,91.7,NA
2014-02-11 13:25:00,nodeIn01.ret.org,11,0.47,92.48,NA
2014-02-11 13:25:00,nodeIn02.ret.org,12,0.01,92.54,NA
2014-02-11 13:30:00,nodeId01.ret.org,8.5,0.34,91.83,NA
2014-02-11 13:30:00,nodeId02.ret.org,9.5,0.01,91.7,NA
2014-02-11 13:30:00,nodeIn01.ret.org,11.5,0.32,92.48,NA
2014-02-11 13:30:00,nodeIn02.ret.org,13,0.01,92.54,NA
2014-02-11 13:35:00,nodeId01.ret.org,9,0.37,91.84,NA
2014-02-11 13:35:00,nodeId02.ret.org,9.5,0.01,91.69,NA
2014-02-11 13:35:00,nodeIn01.ret.org,11,0.28,92.48,NA
2014-02-11 13:35:00,nodeIn02.ret.org,12,0.01,92.53,NA
2014-02-11 13:40:00,nodeId01.ret.org,9,0.33,91.85,NA
2014-02-11 13:40:00,nodeId02.ret.org,9.5,0.01,91.72,NA
2014-02-11 13:40:00,nodeIn01.ret.org,11.5,0.32,92.48,NA
2014-02-11 13:40:00,nodeIn02.ret.org,12,0.01,92.54,NA
2014-02-11 13:45:00,nodeId01.ret.org,8.5,0.38,91.84,NA
2014-02-11 13:45:00,nodeId02.ret.org,9.5,0.01,91.7,NA
2014-02-11 13:45:00,nodeIn01.ret.org,11,0.47,92.49,NA
2014-02-11 13:45:00,nodeIn02.ret.org,12,0.01,92.53,NA
2014-02-11 13:50:00,nodeId02.ret.org,9.5,0.01,91.7,NA
2014-02-11 13:50:00,nodeIn01.ret.org,11,0.47,92.48,NA
2014-02-11 13:50:00,nodeIn02.ret.org,12,0.01,92.53,NA
2014-02-11 13:55:00,nodeId01.ret.org,8.5,0.31,91.85,NA
2014-02-11 13:55:00,nodeId02.ret.org,9.5,0.01,91.7,NA
2014-02-11 13:55:00,nodeIn01.ret.org,11,0.49,92.48,NA
2014-02-11 13:55:00,nodeIn02.ret.org,12,0.01,92.54,NA
2014-02-11 14:00:00,nodeId01.ret.org,9,0.36,91.84,NA
2014-02-11 14:00:00,nodeId02.ret.org,9.5,0.01,91.71,NA
2014-02-11 14:00:00,nodeIn02.ret.org,12.5,0.01,92.54,NA
2014-02-11 14:05:00,nodeId01.ret.org,9,0.35,91.84,NA
2014-02-11 14:05:00,nodeId02.ret.org,9.5,0.01,91.7,NA
2014-02-11 14:05:00,nodeIn01.ret.org,11,0.39,92.49,NA
2014-02-11 14:05:00,nodeIn02.ret.org,12,0.01,92.53,NA
2014-02-11 14:10:00,nodeId01.ret.org,8.5,0.4,91.84,NA
2014-02-11 14:10:00,nodeId02.ret.org,9.5,0.01,91.74,NA
2014-02-11 14:10:00,nodeIn01.ret.org,11,0.55,92.49,NA
2014-02-11 14:10:00,nodeIn02.ret.org,12,0.01,92.53,NA
2014-02-11 14:15:00,nodeId01.ret.org,9,0.39,91.84,NA
2014-02-11 14:15:00,nodeId02.ret.org,9.5,0.01,91.72,NA
2014-02-11 14:15:00,nodeIn01.ret.org,11.5,0.48,92.49,NA
2014-02-11 14:15:00,nodeIn02.ret.org,12,0.01,92.53,NA
2014-02-11 14:20:00,nodeId01.ret.org,8.5,0.34,91.84,NA
2014-02-11 14:20:00,nodeId02.ret.org,9.5,0.01,91.7,NA
2014-02-11 14:20:00,nodeIn01.ret.org,11.5,0.34,92.49,NA
2014-02-11 14:20:00,nodeIn02.ret.org,12.5,0.01,92.54,NA
2014-02-11 14:25:00,nodeId01.ret.org,9,0.38,91.85,NA
2014-02-11 14:25:00,nodeId02.ret.org,9.5,0.01,91.7,NA
2014-02-11 14:25:00,nodeIn01.ret.org,11,0.48,92.49,NA
2014-02-11 14:25:00,nodeIn02.ret.org,12,0.01,92.54,NA
2014-02-11 14:30:00,nodeId01.ret.org,9,0.39,91.84,NA
2014-02-11 14:30:00,nodeId02.ret.org,9.5,0.01,91.71,NA
2014-02-11 14:30:00,nodeIn01.ret.org,11.5,0.43,92.5,NA
2014-02-11 14:30:00,nodeIn02.ret.org,12,0.01,92.52,NA
2014-02-11 14:35:00,nodeId01.ret.org,9,0.35,91.85,NA
2014-02-11 14:35:00,nodeId02.ret.org,9.5,0.01,91.71,NA
2014-02-11 14:35:00,nodeIn01.ret.org,10.5,0.48,92.48,NA
2014-02-11 14:35:00,nodeIn02.ret.org,12,0.01,92.54,NA
2014-02-11 14:40:00,nodeId01.ret.org,8.5,0.36,91.84,NA
2014-02-11 14:40:00,nodeId02.ret.org,9.5,0.01,91.71,NA
2014-02-11 14:40:00,nodeIn01.ret.org,11.5,0.52,92.49,NA
2014-02-11 14:40:00,nodeIn02.ret.org,12,0.01,92.54,NA
2014-02-11 14:45:00,nodeId01.ret.org,9,0.34,91.85,NA
2014-02-11 14:45:00,nodeId02.ret.org,9.5,0.01,91.71,NA
2014-02-11 14:45:00,nodeIn01.ret.org,11,0.39,92.48,NA
2014-02-11 14:45:00,nodeIn02.ret.org,12,0.01,92.54,NA
2014-02-11 14:50:00,nodeId01.ret.org,9,0.38,91.85,NA
2014-02-11 14:50:00,nodeId02.ret.org,9.5,0.01,91.71,NA
2014-02-11 14:50:00,nodeIn01.ret.org,11,0.37,92.48,NA
2014-02-11 14:50:00,nodeIn02.ret.org,12,0.01,92.55,NA
2014-02-11 14:55:00,nodeId01.ret.org,9,0.4,91.86,NA
2014-02-11 14:55:00,nodeId02.ret.org,9.5,0.01,91.7,NA
2014-02-11 14:55:00,nodeIn01.ret.org,11,0.35,92.51,NA
2014-02-11 14:55:00,nodeIn02.ret.org,12.5,0.01,92.54,NA
2014-02-11 15:00:00,nodeId01.ret.org,9,0.37,91.86,NA
2014-02-11 15:00:00,nodeId02.ret.org,9.5,0.01,91.71,NA
2014-02-11 15:00:00,nodeIn01.ret.org,12,0.44,92.5,NA
2014-02-11 15:00:00,nodeIn02.ret.org,12,0.01,92.55,NA
2014-02-11 15:05:00,nodeId01.ret.org,9.5,0.36,91.86,NA
2014-02-11 15:05:00,nodeId02.ret.org,9.5,0.01,91.71,NA
2014-02-11 15:05:00,nodeIn01.ret.org,11,0.49,92.5,NA
2014-02-11 15:05:00,nodeIn02.ret.org,12,0.01,92.55,NA
2014-02-11 15:10:00,nodeId01.ret.org,9,0.4,91.85,NA
2014-02-11 15:10:00,nodeId02.ret.org,9.5,0.01,91.73,NA
2014-02-11 15:10:00,nodeIn01.ret.org,11.5,0.54,92.51,NA
2014-02-11 15:10:00,nodeIn02.ret.org,12,0.01,92.53,NA
2014-02-11 15:15:00,nodeId01.ret.org,8.5,0.43,91.84,NA
2014-02-11 15:15:00,nodeId02.ret.org,9.5,0.01,91.72,NA
2014-02-11 15:15:00,nodeIn01.ret.org,11,0.55,92.49,NA
2014-02-11 15:15:00,nodeIn02.ret.org,12,0.01,92.55,NA
2014-02-11 15:20:00,nodeId01.ret.org,8.5,0.33,91.84,NA
2014-02-11 15:20:00,nodeId02.ret.org,9,0.01,91.7,NA
2014-02-11 15:20:00,nodeIn01.ret.org,11.5,0.49,92.49,NA
2014-02-11 15:20:00,nodeIn02.ret.org,12,0.01,92.54,NA
2014-02-11 15:25:00,nodeId01.ret.org,8.5,0.38,91.84,NA
2014-02-11 15:25:00,nodeId02.ret.org,9.5,0.01,91.72,NA
2014-02-11 15:25:00,nodeIn01.ret.org,11,0.47,92.49,NA
2014-02-11 15:25:00,nodeIn02.ret.org,12,0.01,92.54,NA
2014-02-11 15:30:00,nodeId01.ret.org,9,0.37,91.86,NA
2014-02-11 15:30:00,nodeId02.ret.org,9.5,0.01,91.72,NA
2014-02-11 15:30:00,nodeIn01.ret.org,11.5,0.49,92.51,NA
2014-02-11 15:30:00,nodeIn02.ret.org,12.5,0.01,92.55,NA
2014-02-11 15:35:00,nodeId01.ret.org,9,0.41,91.86,NA
2014-02-11 15:35:00,nodeId02.ret.org,9.5,0.01,91.72,NA
2014-02-11 15:35:00,nodeIn01.ret.org,10.5,0.37,92.5,NA
2014-02-11 15:35:00,nodeIn02.ret.org,12,0.01,92.54,NA
2014-02-11 15:40:00,nodeId01.ret.org,9,0.3,91.85,NA
2014-02-11 15:40:00,nodeId02.ret.org,9.5,0.01,91.72,NA
2014-02-11 15:40:00,nodeIn01.ret.org,11,0.42,92.51,NA
2014-02-11 15:40:00,nodeIn02.ret.org,12,0.01,92.55,NA
2014-02-11 15:45:00,nodeId01.ret.org,9,0.34,91.85,NA
2014-02-11 15:45:00,nodeId02.ret.org,9.5,0.01,91.71,NA
2014-02-11 15:45:00,nodeIn01.ret.org,11,0.41,92.5,NA
2014-02-11 15:45:00,nodeIn02.ret.org,12,0.01,92.55,NA
2014-02-11 15:50:00,nodeId01.ret.org,9,0.33,91.85,NA
2014-02-11 15:50:00,nodeId02.ret.org,9.5,0.01,91.7,NA
2014-02-11 15:50:00,nodeIn01.ret.org,10.5,0.45,92.51,NA
2014-02-11 15:50:00,nodeIn02.ret.org,12,0.01,92.55,NA
2014-02-11 15:55:00,nodeId01.ret.org,9,0.4,91.86,NA
2014-02-11 15:55:00,nodeId02.ret.org,9.5,0.01,91.71,NA
2014-02-11 15:55:00,nodeIn01.ret.org,11,0.41,92.5,NA
2014-02-11 15:55:00,nodeIn02.ret.org,12,0.01,92.55,NA
2014-02-11 16:00:00,nodeId01.ret.org,9.5,0.41,91.86,NA
2014-02-11 16:00:00,nodeId02.ret.org,9,0.01,91.72,NA
2014-02-11 16:00:00,nodeIn01.ret.org,11.5,0.33,92.5,NA
2014-02-11 16:00:00,nodeIn02.ret.org,12.5,0.01,92.55,NA
2014-02-11 16:05:00,nodeId01.ret.org,9.5,0.39,91.86,NA
2014-02-11 16:05:00,nodeId02.ret.org,9.5,0.01,91.71,NA
2014-02-11 16:05:00,nodeIn01.ret.org,11.5,0.37,93.04,NA
2014-02-11 16:05:00,nodeIn02.ret.org,12,0.01,92.55,NA
2014-02-11 16:10:00,nodeId01.ret.org,8.5,0.43,91.86,NA
2014-02-11 16:10:00,nodeId02.ret.org,9.5,0.01,91.85,NA
2014-02-11 16:10:00,nodeIn02.ret.org,12,0.01,92.54,NA
2014-02-11 16:15:00,nodeId01.ret.org,9.5,0.39,91.85,NA
2014-02-11 16:15:00,nodeId02.ret.org,9.5,0.01,91.71,NA
2014-02-11 16:15:00,nodeIn01.ret.org,11,0.34,93.07,NA
2014-02-11 16:15:00,nodeIn02.ret.org,12,0.01,92.56,NA
2014-02-11 16:20:00,nodeId01.ret.org,9,0.34,91.86,NA
2014-02-11 16:20:00,nodeId02.ret.org,9.5,0.01,91.72,NA
2014-02-11 16:20:00,nodeIn01.ret.org,11,0.38,93.06,NA
2014-02-11 16:20:00,nodeIn02.ret.org,12.5,0.01,92.55,NA
2014-02-11 16:25:00,nodeId02.ret.org,9.5,0.01,91.71,NA
2014-02-11 16:25:00,nodeIn01.ret.org,11,0.36,93.07,NA
2014-02-11 16:25:00,nodeIn02.ret.org,12,0.01,92.56,NA
2014-02-11 16:30:00,nodeId01.ret.org,9,0.36,92.85,NA
2014-02-11 16:30:00,nodeId02.ret.org,9.5,0.01,91.71,NA
2014-02-11 16:30:00,nodeIn01.ret.org,11.5,0.35,93.18,NA
2014-02-11 16:30:00,nodeIn02.ret.org,12.5,0.01,92.61,NA
2014-02-11 16:35:00,nodeId01.ret.org,9,0.38,92.86,NA
2014-02-11 16:35:00,nodeId02.ret.org,9.5,0.01,91.71,NA
2014-02-11 16:35:00,nodeIn01.ret.org,11.5,0.53,93.81,NA
2014-02-11 16:35:00,nodeIn02.ret.org,13.5,0.01,92.58,NA
2014-02-11 16:40:00,nodeId01.ret.org,8.5,0.37,92.86,NA
2014-02-11 16:40:00,nodeId02.ret.org,9.5,0.01,91.71,NA
2014-02-11 16:40:00,nodeIn01.ret.org,11,0.36,93.81,NA
2014-02-11 16:40:00,nodeIn02.ret.org,12,0.01,92.91,NA
2014-02-11 16:45:00,nodeId01.ret.org,9,0.37,92.85,NA
2014-02-11 16:45:00,nodeId02.ret.org,9.5,0.01,91.71,NA
2014-02-11 16:45:00,nodeIn01.ret.org,11.5,0.36,93.91,NA
2014-02-11 16:45:00,nodeIn02.ret.org,12,0.01,92.92,NA
2014-02-11 16:50:00,nodeId01.ret.org,9,0.31,92.87,NA
2014-02-11 16:50:00,nodeId02.ret.org,9.5,0.01,91.71,NA
2014-02-11 16:50:00,nodeIn01.ret.org,11,0.36,93.94,NA
2014-02-11 16:50:00,nodeIn02.ret.org,12,0.01,92.93,NA
2014-02-11 16:55:00,nodeId01.ret.org,9,0.3,92.85,NA
2014-02-11 16:55:00,nodeId02.ret.org,9.5,0.01,91.72,NA
2014-02-11 16:55:00,nodeIn01.ret.org,11.5,0.31,93.93,NA
2014-02-11 16:55:00,nodeIn02.ret.org,12,0.01,92.93,NA
2014-02-11 17:00:00,nodeId01.ret.org,9,0.29,92.44,NA
2014-02-11 17:00:00,nodeId02.ret.org,9.5,0.01,91.71,NA
2014-02-11 17:00:00,nodeIn01.ret.org,12.5,0.36,93.68,NA
2014-02-11 17:00:00,nodeIn02.ret.org,12.5,0.01,93.48,NA
2014-02-11 17:05:00,nodeId01.ret.org,9,0.32,92.43,NA
2014-02-11 17:05:00,nodeId02.ret.org,9.5,0.01,91.72,NA
2014-02-11 17:05:00,nodeIn01.ret.org,12,0.34,93.53,NA
2014-02-11 17:05:00,nodeIn02.ret.org,13.5,0.01,92.92,NA
2014-02-11 17:10:00,nodeId01.ret.org,8.5,0.33,92.44,NA
2014-02-11 17:10:00,nodeId02.ret.org,10,0.01,91.71,NA
2014-02-11 17:10:00,nodeIn01.ret.org,11,0.3,93.54,NA
2014-02-11 17:10:00,nodeIn02.ret.org,12,0.01,92.91,NA
2014-02-11 17:15:00,nodeId01.ret.org,9,0.29,92.45,NA
2014-02-11 17:15:00,nodeId02.ret.org,9.5,0.01,91.73,NA
2014-02-11 17:15:00,nodeIn01.ret.org,11.5,0.24,93.52,NA
2014-02-11 17:15:00,nodeIn02.ret.org,12,0.01,92.91,NA
2014-02-11 17:20:00,nodeId01.ret.org,8.5,0.36,92.45,NA
2014-02-11 17:20:00,nodeId02.ret.org,9.5,0.01,91.71,NA
2014-02-11 17:20:00,nodeIn01.ret.org,10.5,0.3,93.51,NA
2014-02-11 17:20:00,nodeIn02.ret.org,12,0.01,92.9,NA
2014-02-11 17:25:00,nodeId01.ret.org,8.5,0.41,92.43,NA
2014-02-11 17:25:00,nodeId02.ret.org,9.5,0.01,91.73,NA
2014-02-11 17:25:00,nodeIn01.ret.org,11,0.33,93.54,NA
2014-02-11 17:25:00,nodeIn02.ret.org,12,0.01,92.91,NA
2014-02-11 17:30:00,nodeId01.ret.org,9,0.27,92.45,NA
2014-02-11 17:30:00,nodeId02.ret.org,9.5,0.01,91.73,NA
2014-02-11 17:30:00,nodeIn01.ret.org,11,0.23,93.48,NA
2014-02-11 17:30:00,nodeIn02.ret.org,13,0.01,92.92,NA
2014-02-11 17:35:00,nodeId01.ret.org,8.5,0.35,92.44,NA
2014-02-11 17:35:00,nodeId02.ret.org,9.5,0.01,91.71,NA
2014-02-11 17:35:00,nodeIn01.ret.org,11,0.19,93.51,NA
2014-02-11 17:35:00,nodeIn02.ret.org,12.5,0.01,92.92,NA
2014-02-11 17:40:00,nodeId01.ret.org,9,0.41,92.45,NA
2014-02-11 17:40:00,nodeId02.ret.org,9.5,0.01,91.72,NA
2014-02-11 17:40:00,nodeIn01.ret.org,10.5,0.39,93.49,NA
2014-02-11 17:40:00,nodeIn02.ret.org,12,0.01,92.92,NA
2014-02-11 17:45:00,nodeId01.ret.org,8.5,0.39,92.43,NA
2014-02-11 17:45:00,nodeId02.ret.org,9.5,0.01,91.71,NA
2014-02-11 17:45:00,nodeIn01.ret.org,11.5,0.29,93.6,NA
2014-02-11 17:45:00,nodeIn02.ret.org,12,0.01,92.91,NA
2014-02-11 17:50:00,nodeId01.ret.org,9,0.29,92.44,NA
2014-02-11 17:50:00,nodeId02.ret.org,9.5,0.01,91.73,NA
2014-02-11 17:50:00,nodeIn01.ret.org,11.5,0.29,93.6,NA
2014-02-11 17:50:00,nodeIn02.ret.org,12,0.01,92.92,NA
2014-02-11 17:55:00,nodeId01.ret.org,8.5,0.31,92.44,NA
2014-02-11 17:55:00,nodeId02.ret.org,9.5,0.01,91.71,NA
2014-02-11 17:55:00,nodeIn01.ret.org,11,0.31,93.62,NA
2014-02-11 17:55:00,nodeIn02.ret.org,12,0.01,92.92,NA
2014-02-11 18:00:00,nodeId01.ret.org,9.5,0.28,92.45,NA
2014-02-11 18:00:00,nodeId02.ret.org,9.5,0.01,91.73,NA
2014-02-11 18:00:00,nodeIn01.ret.org,13,0.3,93.63,NA
2014-02-11 18:00:00,nodeIn02.ret.org,12,0.01,92.92,NA
2014-02-11 18:05:00,nodeId01.ret.org,8.5,0.29,92.44,NA
2014-02-11 18:05:00,nodeId02.ret.org,9.5,0.01,91.72,NA
2014-02-11 18:05:00,nodeIn01.ret.org,11,0.21,93.63,NA
2014-02-11 18:05:00,nodeIn02.ret.org,12,0.01,92.91,NA
2014-02-11 18:10:00,nodeId01.ret.org,9,0.33,92.43,NA
2014-02-11 18:10:00,nodeId02.ret.org,9.5,0.01,91.73,NA
2014-02-11 18:10:00,nodeIn01.ret.org,11,0.17,93.61,NA
2014-02-11 18:10:00,nodeIn02.ret.org,12.5,0.01,92.91,NA
2014-02-11 18:15:00,nodeId01.ret.org,9,0.31,92.44,NA
2014-02-11 18:15:00,nodeId02.ret.org,9.5,0.01,91.72,NA
2014-02-11 18:15:00,nodeIn01.ret.org,11,0.2,93.63,NA
2014-02-11 18:15:00,nodeIn02.ret.org,12.5,0.01,92.91,NA
2014-02-11 18:20:00,nodeId01.ret.org,9,0.35,92.44,NA
2014-02-11 18:20:00,nodeId02.ret.org,9.5,0.01,91.73,NA
2014-02-11 18:20:00,nodeIn01.ret.org,11,0.18,93.63,NA
2014-02-11 18:20:00,nodeIn02.ret.org,12,0.01,92.91,NA
2014-02-11 18:25:00,nodeId01.ret.org,8.5,0.29,92.43,NA
2014-02-11 18:25:00,nodeId02.ret.org,9.5,0.01,91.72,NA
2014-02-11 18:25:00,nodeIn01.ret.org,10.5,0.19,93.63,NA
2014-02-11 18:25:00,nodeIn02.ret.org,12.5,0.01,92.91,NA
2014-02-11 18:30:00,nodeId01.ret.org,9,0.29,92.44,NA
2014-02-11 18:30:00,nodeId02.ret.org,9.5,0.01,91.71,NA
2014-02-11 18:30:00,nodeIn01.ret.org,11,0.14,93.63,NA
2014-02-11 18:30:00,nodeIn02.ret.org,13,0.01,92.91,NA
2014-02-11 18:35:00,nodeId01.ret.org,9,0.33,92.44,NA
2014-02-11 18:35:00,nodeId02.ret.org,9.5,0.01,91.72,NA
2014-02-11 18:35:00,nodeIn01.ret.org,10.5,0.23,93.63,NA
2014-02-11 18:35:00,nodeIn02.ret.org,12,0.01,92.92,NA
2014-02-11 18:40:00,nodeId01.ret.org,9,0.29,92.45,NA
2014-02-11 18:40:00,nodeId02.ret.org,9.5,0.01,91.74,NA
2014-02-11 18:40:00,nodeIn01.ret.org,10.5,0.2,93.62,NA
2014-02-11 18:40:00,nodeIn02.ret.org,12.5,0.01,92.91,NA
2014-02-11 18:45:00,nodeId01.ret.org,9,0.24,92.44,NA
2014-02-11 18:45:00,nodeId02.ret.org,9,0.01,91.73,NA
2014-02-11 18:45:00,nodeIn01.ret.org,10.5,0.18,93.62,NA
2014-02-11 18:45:00,nodeIn02.ret.org,12,0.01,92.91,NA
2014-02-11 18:50:00,nodeId01.ret.org,8.5,0.29,92.44,NA
2014-02-11 18:50:00,nodeId02.ret.org,9.5,0.01,91.72,NA
2014-02-11 18:50:00,nodeIn01.ret.org,10.5,0.17,93.63,NA
2014-02-11 18:50:00,nodeIn02.ret.org,12,0.01,92.91,NA
2014-02-11 18:55:00,nodeId01.ret.org,8.5,0.22,92.45,NA
2014-02-11 18:55:00,nodeId02.ret.org,9.5,0.01,91.71,NA
2014-02-11 18:55:00,nodeIn01.ret.org,11,0.15,93.62,NA
2014-02-11 18:55:00,nodeIn02.ret.org,12,0.01,92.92,NA
2014-02-11 19:00:00,nodeId01.ret.org,9,0.23,92.45,NA
2014-02-11 19:00:00,nodeId02.ret.org,9.5,0.01,91.72,NA
2014-02-11 19:00:00,nodeIn01.ret.org,11.5,0.11,93.63,NA
2014-02-11 19:00:00,nodeIn02.ret.org,12.5,0.01,92.92,NA
